timestamp,chainage,geological_type,ucs_strength,abrasivity_index,advance_speed,revolution_rpm,working_pressure,total_thrust,earth_pressure,steering_cylinder_top,steering_cylinder_bottom,steering_cylinder_left,steering_cylinder_right,horizontal_deviation_machine,vertical_deviation_machine,horizontal_deviation_drill_head,vertical_deviation_drill_head,cutter_wear_rate,grouting_volume,grouting_pressure,total_deviation_machine,total_deviation_drill_head,alignment_quality,deviation_difference,steering_cylinder_range,avg_cylinder_stroke,cylinder_variance,specific_energy,cutting_efficiency,pressure_efficiency,power_utilization,ground_resistance,penetration_rate,pressure_ratio,operational_efficiency,system_stability,deviation_quality,advance_rate_category,hour,day_of_week,shift
2024-01-01 00:00:00,0.0,soft_clay,17.33739159464655,0.2559382000545538,42.899899733478634,7.432150336837306,169.80439407401843,1513.2447435111453,134.33532008444865,25.536141031765254,-7.484412550875533,-29.205833713181118,6.770032781999149,-12.852172056259882,-6.158988808585526,-14.66654521655467,-3.781737355724304,0.010704439744053993,504.16685200516474,11.767032146096096,14.251718131789904,15.146256501753934,0.06556638349587979,0.8945383699640299,54.741974744946376,-1.096018112573062,534.0399913216285,35.273852687590896,5.7722055918118516,0.25264304829931783,64.91804776884172,3.13136676120515,0.028349610938637086,0.7911180438940311,1.21619546675066,0.0018690191690715512,Poor,Moderate,0,0,night
2024-01-01 00:30:00,0.5,soft_clay,17.33739159464655,0.2559382000545538,49.93601546034454,9.190522235467583,187.2208537440825,1458.2848704879239,221.41255897435704,10.70342476866847,-22.400081797745663,-20.37264942959176,-33.47330609369975,-0.2568671345936377,-1.6242753704537176,1.0157430820967028,-3.4377167076135775,0.012901755405312056,521.1919949562023,11.557805271080094,1.6444607638666566,3.5846380808434266,0.3781489268677324,1.94017731697677,44.17673086236822,-16.385653138092174,359.29183896677483,29.203068307401995,5.433425237538089,0.2667225069307904,72.8209358382715,4.43392523278487,0.03424297712396658,1.182627653632069,1.7099578350706197,0.0027755277579079923,Acceptable,Good,0,0,night
2024-01-01 01:00:00,1.0,soft_clay,17.33739159464655,0.2559382000545538,44.132310765058335,10.680185173391036,175.0011099983001,1565.5741923480196,130.84921514425463,-12.918174780173366,16.884125266360726,16.59223566174967,9.12977877077271,2.7015219543000897,-9.9372955323587,0.8339962724759897,-8.368879157050824,0.007560683227613239,408.08671790768625,10.263977338114724,10.297964039896504,8.410332224580879,0.08851152264856745,-1.8876318153156255,29.802300046534093,7.421991229677435,196.7547516886408,35.47455742080833,4.132167190790945,0.2521830333846855,69.09240678245801,2.964930067696664,0.02818921708135052,0.7477050582452057,1.2440552884578517,0.005056768504730908,Poor,Moderate,1,0,night
2024-01-01 01:30:00,1.5,soft_clay,17.33739159464655,0.2559382000545538,27.92672462435494,7.568252171209902,214.72296001494323,1261.1753611940928,201.34252272277385,6.32755719763837,19.55160864261275,-36.066854559412434,10.441737927781723,-8.369719131791793,1.1229882112944876,-5.123878133109045,2.7704543652447704,0.013804678390152574,524.8708096267586,7.7738021150262835,8.444720295414642,5.824907253584115,0.10587926044622986,-2.619813041830527,55.61846320202518,0.06351230215510206,610.7117113718198,45.16016031805677,3.6899833663827857,0.13005933143997006,35.2204970150888,7.20967193364247,0.02214341120485707,0.9376851115910558,0.6183929469618991,0.0016347569964900754,Poor,Slow,1,0,night
2024-01-01 02:00:00,2.0,soft_clay,17.33739159464655,0.2559382000545538,27.76482779490812,7.648514098640801,172.0693853604626,1272.1821251090626,196.44131537892378,-17.565497899472604,-37.79120452993266,-14.370216192302507,40.682844154575406,5.014535103967862,-7.736812931931546,2.3157551575018442,-9.774958502667687,0.006646558531429417,506.8178838750884,8.9089798281539,9.219752526647836,10.045523165986513,0.09784972751468457,0.8257706393386766,78.47404868450806,-7.26101861678309,1129.1430709284934,45.819917721311135,3.630094347324553,0.16135832493818977,35.32191762741338,7.0751858008984225,0.021824569962832857,1.141640129459434,0.6059554267159786,0.0008848437208737017,Poor,Slow,2,0,night
2024-01-01 02:30:00,2.5,soft_clay,17.33739159464655,0.2559382000545538,45.37308098670811,7.7718025067893155,149.97790275339082,1152.4238936310537,121.38943135189925,5.810200201734119,-9.616382894195915,-43.510775289101844,-24.60845860656553,4.825453722077733,-6.2221663698543415,3.941921675625707,-6.390496540216696,0.008450712480266829,526.8702689402728,10.084232709328601,7.874030604338556,7.508474713767726,0.11268836502672135,-0.36555589057083004,49.32097549083596,-17.98135414703229,443.8935532525993,25.398845936176393,5.838167007855765,0.3025317740395078,52.2890226567393,2.675362323035984,0.039371867623940654,0.809382109786535,1.7864229382990104,0.002247728681813974,Poor,Good,2,0,night
2024-01-01 03:00:00,3.0,soft_clay,17.33739159464655,0.2559382000545538,40.52803749951409,9.253886827542374,187.75000842526603,1266.5812253267786,139.01511224777525,-13.034554393859551,-25.784006172257413,30.313975637989586,-2.96993655539616,-0.2678756661923349,1.2799266843578203,-1.1534803560036193,2.0363799138395247,0.010081987767407187,539.1625613581764,11.15015282888232,1.3076580936426734,2.3403760563583167,0.43333975806679614,1.0327179627156433,56.097981810247,-2.8686303708808847,576.5186879474119,31.251975261372184,4.379569175072507,0.21586170802035567,51.33205139622419,3.430097306079574,0.031997977460196315,0.7404266631663575,1.296815230415443,0.0017315456986407662,Acceptable,Moderate,3,0,night
2024-01-01 03:30:00,3.5,soft_clay,17.33739159464655,0.2559382000545538,34.37876715605654,10.013517755702486,207.04559310643467,1120.954270441951,181.0267932419326,-40.38234489085792,44.0523264489604,-10.242797891247768,1.7751350527480128,2.843676920117077,5.466092515859901,3.254977188130418,2.579125812467424,0.01195784399345082,445.71000435945996,7.049729562575617,6.161547355814623,4.15292263975446,0.1396346278696429,-2.0086247160601625,84.43467133981832,-1.1994203200993194,1224.5509403764502,32.60600548453557,3.433235751390021,0.16604442838048553,38.53702585611106,5.2656569219074205,0.03066919682861127,0.8743329936458646,1.0543691766340946,0.0008159595550494473,Poor,Moderate,3,0,night
2024-01-01 04:00:00,4.0,soft_clay,17.33739159464655,0.2559382000545538,54.06505029988307,7.851980039185963,223.66657927845526,1310.6469704134493,264.5326274309136,5.829345360709759,38.26363431893397,-31.129289165862062,-22.112864740781813,4.815301065000088,2.783073020009175,6.65663449642623,2.3296281089104514,0.013509284487675126,587.1269988441895,10.712043906683661,5.561710148982413,7.052513732339511,0.15239929489343257,1.4908035833570983,69.39292348479603,-2.287293556750037,978.3905207948324,24.24203738170357,6.885530787147562,0.24172163080553224,70.86019438079248,4.892858250637486,0.04125065827819982,1.1827096756443969,2.230218914714161,0.0010210431679371797,Poor,Good,4,0,night
2024-01-01 04:30:00,4.5,soft_clay,17.33739159464655,0.2559382000545538,44.66964764142686,8.386957279496366,218.6718763787423,1351.639437719331,259.52676253782494,-21.60790252625343,-19.463613965560654,-1.4386246413773378,-5.157585701375268,-0.028655973441076465,-2.2616075069688297,2.6576804511524816,-3.7307028068638823,0.01220939924252129,461.61215837047786,9.255241383329395,2.2617890441841877,4.580546781071023,0.306580219153968,2.3187577368868353,20.16927788487609,-11.916931708641672,102.11700197217614,30.258565023150386,5.326085033320839,0.20427705830839674,60.37725742117885,5.809912910464475,0.0330484938474417,1.1868319183776586,1.476264575245084,0.009697721819626099,Acceptable,Moderate,4,0,night
2024-01-01 05:00:00,5.0,soft_clay,17.33739159464655,0.2559382000545538,39.864422305162805,7.802216729306804,187.4985054328884,1387.252875638973,223.01942775576808,-1.3257847040544917,40.609878771855406,-6.560563448957133,-14.99215923053243,8.05015733918988,6.914970532445962,8.040765349842761,3.7733465653907317,0.01072004199209183,553.7108028612618,6.2616226305266025,10.612344258000148,8.882119775919373,0.08611525612591663,-1.730224482080775,55.602038002387836,4.432842847077838,613.3751357600572,34.79927201802975,5.10937130923619,0.21261194702926062,55.30203447852352,5.594447752147284,0.02873623331780886,1.1894464291375044,1.145553340440822,0.0016276700370741366,Poor,Moderate,5,0,night
2024-01-01 05:30:00,5.5,soft_clay,17.33739159464655,0.2559382000545538,54.43651532392023,7.941889640624441,213.63096798169704,1280.7644889542034,229.40962031008402,45.30718470239532,-16.92496953294863,5.2764966835489915,7.2292469170838345,-5.602162366555264,-3.5216942562202407,-10.238298862930922,-4.057730959905985,0.008946914668094722,568.8426281452623,11.580101008864991,6.617140894339693,11.013080593079856,0.1312828545344489,4.395939698740163,62.23215423534395,10.221989692519879,667.114238163981,23.52767221290919,6.854353030224189,0.25481565635457926,69.72035572928836,4.214259839098811,0.042503142297745836,1.073859386948707,2.313722957006003,0.0014967500209965012,Poor,Good,5,0,night
2024-01-01 06:00:00,6.0,soft_clay,17.33739159464655,0.2559382000545538,26.712483925486318,9.821488880755442,166.91956353535858,1113.7079792738305,138.0561371593884,-20.470941158106125,-17.744923576139946,34.866979492467436,-36.33786685579712,2.6536668270835286,10.495653628927172,-0.4492010610977757,9.474667189771981,0.011115137108656805,416.3188360800481,6.031109176643921,10.825926876142093,9.485309691846284,0.08455996815077758,-1.3406171842958088,71.20484634826455,-9.921688024393937,958.7763327219553,41.69241551555018,2.7197998439755566,0.1600320738906546,29.749906494038044,5.16822537149641,0.023985177822739154,0.8270818245348693,0.6407036770398505,0.0010419094177535812,Poor,Slow,6,0,day
2024-01-01 06:30:00,6.5,soft_clay,17.33739159464655,0.2559382000545538,43.436832448459086,6.940516401599653,170.31376062203606,1104.3353302477071,123.54292215671337,38.661714895065984,-47.23832281262953,7.8864895507558685,-6.152587698191304,-7.080777252607963,7.0881446208843775,-7.906300478988176,8.27943192449302,0.005388347344294232,460.65310293464455,9.222494563179932,10.018942093236317,11.448081946612842,0.09075281379451329,1.4291398533765243,85.9000377076955,-1.7106765162497446,1271.5109123408954,25.42393788861285,6.258443887323391,0.25504006423095216,47.968828706883386,2.8441973134966942,0.03933300987365497,0.7253842655196985,1.7085013595755378,0.0007858478778468095,Poor,Moderate,6,0,day
